780,349,"","2zniznI1pls kv",101
781,351,"","2zniznG2-4 kv",101
782,352,"","2zniznG3-5 kv",101
783,381,"","Xznizn2pls kv",101
784,384,"","2pls2pls kv",101
785,385,"","1-1znizn4pls kv",101
786,386,"","2-2znizn4pls kv",101
787,412,"","2HW1 kv pr",101
788,413,"","2HW2 kv po",101
790,305,"","I2plszniznG4pls kv po",101
791,401,"","DW1 kv pr",101
792,402,"","DW2 kv po",101
793,410,"","SW1 kv pr",101
794,411,"","SW2 kv po",101
795,67,"","T0dvt0 kv",101
796,362,"","DX2zniznI2pls kv",101
797,401,"","Home W2H-Y",106
798,402,"","Away W2H-Y",106
799,410,"","HW0 - Yes",106
800,411,"","AW0 - Yes",106
801,225,"Gol - ne gol","GG",105
802,226,"Gol - ne gol","NG",105
803,227,"Gol - ne gol","GG&3+",105
804,228,"Gol - ne gol","1GG",105
805,229,"Gol - ne gol","2GG",105
806,230,"Gol - ne gol","1GG&2GG",105
807,231,"Gol - ne gol","GG2+",105
808,232,"Gol - ne gol","NE GG3+",105
809,233,"Gol - ne gol","GG&4+",105
810,234,"Gol - ne gol","NE 1GG",105
811,235,"Gol - ne gol","NE 2GG",105
812,310,"Kombinacije","NE 1 & 2+",105
813,311,"Kombinacije","NE 1 & 3+",105
814,312,"Kombinacije","1 & 1+pp",105
815,313,"Kombinacije","1 & 0-2",105
816,314,"Kombinacije","1 & 2-4",105
817,315,"Kombinacije","1 & 3-5",105
818,329,"Kombinacije","1 & VG1",105
819,330,"Kombinacije","1 & VGX",105
820,331,"Kombinacije","1 & VG2",105
821,347,"Kombinacije","NE 2 & 2+",105
822,348,"Kombinacije","NE 2 & 3+",105
823,349,"Kombinacije","2 & 1+pp",105
824,350,"Kombinacije","2 & 0-2",105
825,351,"Kombinacije","2 & 2-4",105
826,352,"Kombinacije","2 & 3-5",105
827,366,"Kombinacije","2 & VG1",105
828,367,"Kombinacije","2 & VGX",105
829,368,"Kombinacije","2 & VG2",105
830,318,"Kombinacije poluvreme kraj","1-1 & 2-4",105
831,319,"Kombinacije poluvreme kraj","1-1 & 3-5",105
832,335,"Kombinacije poluvreme kraj","X-1 & 2+",105
833,336,"Kombinacije poluvreme kraj","X-1 & 3+",105
834,337,"Kombinacije poluvreme kraj","X-1 & 4+",105
835,338,"Kombinacije poluvreme kraj","X-1 & 0-2",105
836,340,"Kombinacije poluvreme kraj","X-1 & 2-4",105
837,341,"Kombinacije poluvreme kraj","X-1 & 3-5",105
838,342,"Kombinacije poluvreme kraj","X-1 & GG",105
839,355,"Kombinacije poluvreme kraj","2-2 & 2-4",105
840,356,"Kombinacije poluvreme kraj","2-2 & 3-5",105
841,372,"Kombinacije poluvreme kraj","X-2 & 2+",105
842,373,"Kombinacije poluvreme kraj","X-2 & 3+",105
843,374,"Kombinacije poluvreme kraj","X-2 & 4+",105
844,375,"Kombinacije poluvreme kraj","X-2 & 0-2",105
845,377,"Kombinacije poluvreme kraj","X-2 & 2-4",105
846,378,"Kombinacije poluvreme kraj","X-2 & 3-5",105
847,379,"Kombinacije poluvreme kraj","X-2 & GG",105
848,94,"Pada viÅ¡e golova","1>",105
849,240,"Tim 1 golovi kombinacije","12gg",105
850,241,"Tim 1 golovi kombinacije","12ng",105
851,242,"Tim 1 golovi kombinacije","2+&gg",105
852,236,"Tim 1 ukupno golova","1+",105
853,237,"Tim 1 ukupno golova","2+",105
854,238,"Tim 1 ukupno golova","0",105
855,243,"Tim 1 ukupno golova","3+",105
856,244,"Tim 1 ukupno golova","0-1",105
857,250,"Tim 1 ukupno golova","1-2",105
858,251,"Tim 1 ukupno golova","1-3",105
859,252,"Tim 1 ukupno golova","2-3",105
860,257,"Tim 2 golovi kombinacije","12gg",105
861,258,"Tim 2 golovi kombinacije","12ng",105
862,259,"Tim 2 golovi kombinacije","2+&gg",105
863,253,"Tim 2 ukupno golova","1+",105
864,254,"Tim 2 ukupno golova","2+",105
865,255,"Tim 2 ukupno golova","0",105
866,260,"Tim 2 ukupno golova","3+",105
867,261,"Tim 2 ukupno golova","0-1",105
868,267,"Tim 2 ukupno golova","1-2",105
869,268,"Tim 2 ukupno golova","1-3",105
870,269,"Tim 2 ukupno golova","2-3",105
871,396,"Tim 2 golovi drugo poluvreme","0",105
872,397,"Tim 2 golovi drugo poluvreme","0-1",105
873,412,"Hendikep kraj (-1.5)&nbsp;(-1.50)","1",105
874,239,"Prvi daje gol","1",105
875,256,"Prvi daje gol","2",105
876,239,,"FG1 kv pr",101
877,256,,"FG2 kv po",101
878,239,,"1-1G",106
879,256,,"2-1G",106
880,221,,"A U 1.5 1H",106
881,227,,"GG3+",106
882,283,,"1Ht1Ft 2+Ht",106
883,286,,"12+",106
884,287,,"22+",106
885,292,,"2Ht2Ft 3+",106
886,281,,"22+ 1H",106
887,285,,"22-3Gls",106
888,289,,"24+",106
889,296,,"2Ht2Ft 2+Ht",106
890,286,"Kombinacije","1&t12+",105
891,287,"Kombinacije","2&t22+",105
892,307,,"GGNG Yes",106
893,308,,"NGGG Yes",106
894,309,,"NGNG Yes",106
895,322,,"1X2+",106
896,286,"Kombinacija dva tipa","1&D2+",44
897,287,"Kombinacija dva tipa","2&G2+",44
898,381,,"XGG",106
899,385,,"1ht1ft 4+",106
900,386,,"2ht2ft 4+",106
901,68,,"1-1G",106
902,67,,"X-1G",106
903,69,,"2-1G",106
904,420,,"1 1G-1H",106
905,421,,"X 1G-1H",106
906,422,,"2 1G-1H",106
907,103,,"0:0",106
